165,"Buy",590.63233,20.0000
166,"Buy",588.60789,52.0000
167,"Buy",587.62691,52.0000
168,"Buy",587.51676,52.0000
169,"Buy",608.02053,52.0000
170,"Buy",602.67828,56.0000
171,"Buy",602.56777,56.0000
172,"Buy",609.72248,56.0000
173,"Buy",611.74808,56.0000
174,"Buy",589.65812,52.0000
175,"Buy",576.57794,52.0000
176,"Buy",587.65213,52.0000
177,"Buy",573.15734,52.0000
178,"Buy",572.85093,52.0000
179,"Buy",583.54919,52.0000
180,"Buy",577.05034,52.0000
181,"Buy",574.55774,35.0000
182,"Buy",574.79933,30.0000
183,"Buy",581.62511,52.0000
184,"Buy",577.56165,52.0000
185,"Buy",584.69634,52.0000
186,"Buy",587.05962,35.0000
187,"Buy",585.66495,52.0000
188,"Buy",575.15718,55.5000
189,"Buy",573.04164,52.0000
190,"Buy",572.93119,52.0000
191,"Buy",571.03587,52.0000
192,"Buy",562.06212,52.0000
193,"Buy",561.60539,52.0000
194,"Buy",558.88585,28.0000
195,"Buy",561.80856,52.0000
196,"Buy",559.96798,52.0000
197,"Buy",559.50931,52.0000
198,"Buy",560.30978,52.0000
199,"Buy",564.27850,50.0000
200,"Buy",564.29994,25.1000
201,"Buy",568.27440,52.0000
202,"Buy",567.50956,52.0000
203,"Buy",567.47403,52.0000
204,"Buy",569.45872,50.0000
205,"Buy",574.05219,52.0000
206,"Buy",573.23681,52.0000
207,"Buy",572.32898,20.0000
208,"Buy",572.02070,50.0000
209,"Buy",568.74354,52.0000
210,"Buy",564.79836,52.0000
211,"Buy",570.72601,52.0000
212,"Buy",569.75760,30.0000
213,"Buy",573.79284,52.0000
214,"Buy",570.53097,32.0000
215,"Buy",563.29043,52.0000
216,"Buy",564.69848,52.0000
217,"Buy",556.79824,25.0000
218,"Buy",556.93307,52.0000
219,"Buy",557.28507,52.0000
220,"Buy",556.69260,52.0000
221,"Buy",570.89823,52.0000
222,"Buy",568.14979,52.0000
223,"Buy",568.65917,52.0000
224,"Buy",568.86243,52.0000
225,"Buy",568.84028,52.0000
226,"Buy",568.98071,52.0000
227,"Buy",568.99423,52.0000
228,"Buy",580.67435,52.0000
229,"Buy",580.52175,22.0000
230,"Buy",580.38833,22.0000
231,"Buy",577.89884,52.0000
232,"Buy",578.82380,52.0000
233,"Buy",593.72016,52.0000
234,"Buy",592.60399,52.0000
235,"Buy",586.47023,52.0000
236,"Buy",585.47802,52.0000
237,"Buy",585.63355,52.0000
238,"Buy",589.10758,52.0000
239,"Buy",588.66117,52.0000
240,"Buy",588.66241,40.0000
241,"Buy",589.57835,52.0000
242,"Buy",586.67661,20.0000
243,"Buy",586.13251,52.0000
244,"Buy",586.65549,52.0000
245,"Buy",580.78029,52.0000
246,"Buy",589.74359,52.0000
247,"Buy",589.48998,52.0000
248,"Buy",588.63939,52.0000
249,"Buy",590.25641,52.0000
250,"Buy",590.67234,52.0000
251,"Buy",593.57364,52.0000
252,"Buy",595.65867,52.0000
253,"Buy",588.82304,52.0000
254,"Buy",589.14918,52.0000
255,"Buy",564.46429,52.0000
256,"Buy",561.19994,52.0000
257,"Buy",565.29705,52.0000
258,"Buy",565.44863,52.0000
259,"Buy",559.29905,52.0000
260,"Buy",551.37914,48.0000
261,"Buy",554.37057,48.0000
262,"Buy",545.52888,52.0000
263,"Buy",528.71505,48.0000
264,"Buy",526.30601,48.0000
265,"Buy",539.25234,48.0000
266,"Buy",542.80812,20.0000
267,"Buy",547.84790,20.0000
268,"Buy",538.24172,25.0000
269,"Buy",536.24960,48.0000
270,"Buy",519.55963,48.0000
271,"Buy",519.12173,48.0000
272,"Buy",522.26288,48.0000
273,"Buy",528.92988,48.0000
274,"Buy",530.04585,48.0000
275,"Buy",531.34220,48.0000
276,"Buy",532.22273,30.0000
277,"Buy",539.34188,30.0000
278,"Buy",534.24412,48.0000
279,"Buy",533.32636,48.0000
280,"Buy",532.38973,48.0000
281,"Buy",530.08189,48.0000
282,"Buy",528.07272,48.0000
283,"Buy",532.23280,48.0000
284,"Buy",532.70061,48.0000
285,"Buy",522.13447,48.0000
286,"Buy",531.20505,48.0000
287,"Buy",528.08455,48.0000
288,"Buy",517.57281,48.0000
289,"Buy",516.58536,48.0000
290,"Buy",525.13195,20.0000
291,"Buy",520.07738,20.0000
292,"Buy",518.10539,32.5000
293,"Buy",503.53535,44.0000
294,"Buy",480.82998,48.0000
295,"Buy",493.92132,44.0000
296,"Buy",471.44681,44.0000
297,"Buy",485.77844,85.0000
